time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Mon Sep 03 10:30:00 UTC 2012,0,10,630,1272,60,Shops & Services=7_Travel & Transport=15_Professional & Other Places=15_Arts & Entertainment=8_Colleges & Universities=4,Office=8_Stadium=4,Olympic Stadium=4_The Shard=2_Oakwood Underground Station=2_BFI IMAX=2_HMS President (1918)=1_Morrisons=1_Carphone Warehouse HQ=1_Pizza Hut=1_Edward's Language School=1_The Edge Picture Company=1_Sequel Business Solutions=1_Powerleague Catford=1_Bus Route 561=1_OMD International=1_Hult International Business School=1_Starbucks=1_Premier Mostyn Hotel (Best Western)=1_Guy's Hospital=1_London 2012 Olympic Park=1_Eltham High Street/Chequers Parade (M)=1_On The 10:47 Eltham To Sludge Green Via Bexleyheath=1_Terminal 5=1_Terminal 3=1_Telefonica Digital=1_Highness Café & Tea Room=1_Finsbury Park Outdoor Gym=1_Ed's Diner=1_Reebok Sports Club=1_London 2012 Basketball Arena=1_Shadwell DLR Station=1_M&M's World=1_The Banker's Draft  (Wetherspoon)=1_Oxford Street=1_IQPC Ltd=1_Quad London=1_Argos=1_Royal Geographical Society=1_Olympic Park=1_Grosvenor House Hotel=1_Bradley's Fish Factory=1_Refuel Bar & Restaurant=1_Terry's All Locks=1_Enfield Golf Club=1_Vision Express - Bluewater=1_Thistle=1_Town Hall Extension=1_Mad Bishop and Bear=1_Fulham Green=1_London King's Cross Railway Station (KGX)=1_Deutsche Asset Management=1_Harrods=1_HSBC Group HO=1_London Bridge Railway Station (LBG)=1_ubiCabs HQ=1,Stadium=51.53840794 -0.01647949_Office=51.5221959 -0.2604608
Mon Sep 03 11:00:00 UTC 2012,0,11,660,1484,58,Airports=5_Shops & Services=5_Food=7_Travel & Transport=17_Arts & Entertainment=4_Professional & Other Places=17_Outdoors & Recreation=5,Office=7_Airport Terminal=4,London Heathrow Airport (LHR)=2_Business Design Centre=2_Terminal 1=2_Greggs=2_Consulate General of Brazil=2_Terminal 4=1_Grove Park Traincrew Depot=1_St Pancras Intl. Station (STP) - Domestic Lines=1_The Sussex Arms=1_Covent Garden=1_United Airlines (UA) Check-In Area=1_itw envopak=1_High Street Kensington Station Bus Stop=1_Mercury House=1_Highbury Corner Magistrates Court=1_Watford Junction Railway Station (WFJ)=1_North One Television=1_British Sky Broadcasting=1_Quest Professional=1_Piccadilly Circus=1_Harry Potter Studio Tour Shuttle Bus=1_Taylor Gibbs=1_William Hill=1_Optomen TV=1_Brixton Recreation Centre=1_Tower Bridge=1_Heathrow Express Train - Paddington [PAD] to Heathrow [HXX]=1_Thorpe Park=1_London 2012 Basketball Arena=1_Natural History Museum=1_Brent Cross Shopping Centre=1_Costa=1_Stratford Regional DLR Station=1_Fairfield Bow E3=1_Oxford Street=1_SkyTeam Lounge=1_Tesco Express=1_Charing Cross Hospital=1_Shoreditch High Street Railway Station (SDC)=1_Raymonds pie & mash=1_Highgate Village=1_Aqua River Brasserie=1_Krispy Kreme=1_Ladurée=1_2020 Optical Store=1_Victoria Coach Station=1_Bank Of America Merrill Lynch=1_Addiction Worldwide HQ=1_Nuffield Health Fitness & Wellbeing Centre=1_Platform 16=1_Sheila's cafe=1_Harrods=1_Athena Court=1,Airport Terminal=51.47257572 -0.45104027_Office=51.5707 -0.147283
Mon Sep 03 11:30:00 UTC 2012,0,11,690,1467,52,Shops & Services=11_Travel & Transport=9_Food=6_Professional & Other Places=6_Arts & Entertainment=9_Outdoors & Recreation=8,Mall=3_Stadium=2_Airport Terminal=2_Office=2_Gym=2_Neighborhood=2_Park=2_Train Station=2,Bluewater Shopping Centre=2_Green Park=2_ExCeL London=1_Bentley Jack Barclay=1_Muswell Hill=1_John Lewis=1_The Beacon Centre=1_Roundhouse=1_Olympic Stadium=1_Weybridge Railway Station (WYB)=1_Santander=1_Nando's=1_Westfield London=1_Lewisham Railway Station (LEW)=1_London Business School=1_Olympics 2012 Cable Car=1_Premier Inn=1_Google UK=1_Emirates Air Line=1_Abercrombie & Fitch=1_Turbine Hall=1_Harris + Hoole=1_BA Galleries First Lounge=1_Uxbridge=1_Pret A Manger=1_Terminal 4=1_Terminal 5=1_London 2012 Aquatics Centre=1_Flat Planet=1_Virgin Active=1_London 2012 Basketball Arena=1_Showcase Cinema Bluewater=1_bromley magistrates court=1_Oxford Circus Crossing=1_London Heathrow Airport (LHR)=1_Moray Way Bus Stop=1_Baron's Court Station Newstand=1_Olympic Park=1_Madame Tussauds=1_Tate Modern=1_Sacred Café=1_Huxleys Bar & Kitchen=1_London 2012 venue - North Greenwich Arena=1_Abetcrombie & Kent=1_Patisserie Valerie=1_Brewers Hall=1_Lite College=1_Pinesoft=1_Departure Lounge=1_The Weybridge Health Club=1,Train Station=51.36173283 -0.45769215_Neighborhood=51.59064 -0.143075_Mall=51.43889496 0.27092457_Gym=51.378611 -0.44661898_Stadium=51.50262859 0.00339948_Airport Terminal=51.45980964 -0.44704914_Office=51.51805496 -0.1099322_Park=51.50361379 -0.1440239
Mon Sep 03 12:00:00 UTC 2012,0,12,720,1377,64,Airports=4_Food=8_Shops & Services=8_Travel & Transport=20_Professional & Other Places=6_Arts & Entertainment=10_Outdoors & Recreation=8,Train Station=7_Airport=3_Stadium=3_Restaurant=3,London Heathrow Airport (LHR)=3_The Clarendon=2_Olympic Stadium=2_Oxford Street=2_London Euston Railway Station (EUS)=2_Terminal 5=2_Canonbury Gardens=1_The Lodge Tavern=1_St Pancras Intl. Station (STP) - Domestic Lines=1_Canary Wharf Footbridge=1_Mumbai Junction=1_Benito's Hat=1_Cineworld Haymarket=1_Mount Street Gardens=1_Limehouse Basin=1_Gate 47A=1_Godiva=1_Feel Good Dental=1_Google Campus=1_Tiffins=1_Central YMCA Club=1_Baker Street Underground Station=1_TfL Bus 26=1_Stamford Bridge (Chelsea FC)=1_Imperial War Museum=1_EAT.=1_RSPCA Charity Shop=1_Tower Bridge=1_Bond St=1_London Sea Life Aquarium=1_Croxley Cafe=1_Rolls Royce Motor Cars London=1_Apartment58=1_Rogers Estate=1_The Regent's Park Inner Circle=1_Brick Lane Surgery=1_Damien Hirst @ Tate Modern=1_Nokia Design=1_Elverson Road DLR Station=1_Chessington World of Adventures=1_New Cross=1_Bentley's Oyster Bar & Grill=1_Taylor Walker Pub=1_London 2012 Royal Artillery Barracks=1_Charing Cross Railway Station (CHX)=1_Platform 1=1_Platform 2=1_Sunstone Women=1_London 2012 venue - North Greenwich Arena=1_Dawg Park=1_Harrods=1_BBC Broadcasting House=1_Romford Railway Station (RMF)=1_Real Food Market=1_Hollister=1_London Bridge Railway Station (LBG)=1_Etihad Airways Lounge=1,Train Station=51.469182 -0.02285_Stadium=51.53840794 -0.01647949_Airport=51.47170693 -0.45790672_Restaurant=51.672904 -0.460025
Mon Sep 03 12:30:00 UTC 2012,0,12,750,1455,67,Airports=4_Shops & Services=10_Travel & Transport=11_Food=17_Arts & Entertainment=9_Professional & Other Places=14,Office=5_Train Station=5_Coffee Shop=4_Stadium=4,"Olympic Stadium=4_Victoria's Secret=2_Oxford Street=2_British Airways Park Live=2_London Liverpool Street Railway Station (LST)=2_TGI Friday's=2_Terminal 5=2_Cyber Candy=2_Starbucks=2_London Euston Railway Station (EUS)=1_Zara=1_London Stock Exchange=1_Grove Park Railway Station (GRP)=1_Strutton Ground=1_Hyde Park Corner=1_Olympia National Hall=1_Google Campus=1_Vision Express=1_Deutsche Bank AG=1_Greggs, Southside=1_London 2012 Olympic Park=1_Terminal 4=1_EAT.=1_Pret A Manger=1_Virgin Active=1_Noodle Bar (Lan Zhou La Mian)=1_Whitton Library=1_McGraw-Hill=1_Gate C61=1_The Skylark (Wetherspoon)=1_Whitton Cafe=1_London 2012 Basketball Arena=1_Marble Arch=1_Whitton=1_Za Za=1_Whitecross Street Market=1_Fish Central=1_Langarth Studio=1_Richmond Railway Station (RMD)=1_Costa=1_London 2012 Megastore=1_Tooting Islamic Centre=1_Flying Burrito=1_Tate Modern=1_BBC Brock House=1_Chilango=1_Westfield Stratford City=1_Itsu=1_NESCOT=1_Platform 9¾=1_Abra Kebabra=1_Caffè Nero=1_Tesco=1_The Moon Under Water (Wetherspoon)=1_The Breakfast Club=1_Cadogan Hall=1",Train Station=51.51783641 -0.08186102_Coffee Shop=51.517529 -0.142733_Stadium=51.53840794 -0.01647949_Office=51.519056 -0.142604
Mon Sep 03 13:00:00 UTC 2012,0,13,780,1497,62,Shops & Services=9_Food=17_Travel & Transport=13_Professional & Other Places=9_Outdoors & Recreation=9,Pub=3_Train Station=3_Coffee Shop=3_Park=3_Airport Terminal=2_Airport=2_Office=2_Thai Restaurant=2,"The Great Thai Cafe=2_Carnaby Street=1_Westminster Abbey=1_Pret A Manger=1_Farthing Downs=1_London 2012 Eton Manor=1_Tortilla=1_John Lewis=1_Gloucester Road Station GK=1_Clintons Cards=1_Pizza Hut=1_Culpepper Community Garden=1_Green Man Roundabout=1_Temple, London=1_Anfa Café=1_hmv=1_EATalia=1_Walton-on-Thames Railway Station (WAL)=1_Paul=1_Hamleys=1_Starbucks=1_Victoria Coach Station. Eurolines Checkin=1_Ealing Horse=1_Britannia row - Picnic Benches=1_Shanakee=1_Ealing Broadway Underground Station=1_Emporio Armani Caffé=1_Scandinavian Kitchen=1_Terminal 3=1_UBS Capital=1_St Paul's Cathedral=1_Virgin Active=1_Victoria's Secret=1_Pell & Bales=1_British Airways Park Live=1_Terminal 5=1_Hampton Hill New Gate, Bushy Park=1_Paddington Railway Station (PAD)=1_John Lewis Head Office=1_London 2012 Basketball Arena=1_Waltham Cross Railway Station (WLC)=1_London Heathrow Airport (LHR)=1_School ""Frances King""=1_Queen Elizabeth II Bridge.=1_Tesco Express=1_The Stanhope Arms=1_Jamie's Italian=1_Silvermere Golf Centre=1_The Good Yarn (Wetherspoon)=1_London Heathrow Airport=1_Burger & Lobster=1_Lincoln's Inn Fields=1_Platform 5=1_Westfield Stratford City=1_Zizzi=1_Fitness First=1_Regent's Park=1_The Ring=1_Sony Music International=1_Camden Town=1_Westminster Station=1",Train Station=51.68484922 -0.0265646_Pub=51.49411 -0.182336_Coffee Shop=51.51131176 -0.0881875_Airport=51.47170693 -0.45790672_Airport Terminal=51.47066437 -0.45790672_Office=51.51805005 -0.08374929_Park=51.42630076 -0.35569954_Thai Restaurant=51.51783103 -0.14170753
Mon Sep 03 13:30:00 UTC 2012,0,13,810,1478,70,Food & Drink Shops=4_Nightlife Spots=5_Travel & Transport=6_Shops & Services=14_Food=18_Arts & Entertainment=10_Outdoors & Recreation=9_Professional & Other Places=7,Train Station=5_Pub=5_Mall=5_Stadium=4_Office=4,"Tesco=2_Westfield Stratford City=2_Westfield London=2_Pret A Manger=2_Gordon Square=1_Zack's Deli=1_Olympic Stadium=1_London 2012 - Greenwich Park=1_McDonald's=1_Tanner Street Gardens=1_KPMG=1_Capital Tower Waterloo Road=1_North Street Deli=1_Amia=1_selfridge shopping centre=1_Malaysia Airlines Crew Lounge, Holiday Inn M4J4=1_London 2012 Eton Manor=1_London 2012 venue - ExCel - North Arena One=1_Covent Garden=1_Lakeside Terrace=1_Haagen-Dazs=1_British Museum=1_Stratford Railway Station (SRA)=1_Mill Hill Broadway Railway Station (MIL)=1_Crouch End=1_Media Centre 'Lawn'=1_Kulu Kulu Sushi=1_The Gourmet Hotdog Company=1_Ealing=1_Pret A Mager Cabot Square=1_London Euston Railway Station (EUS)=1_Lloyd's of London=1_The London Eye=1_The Cummings Household=1_Middlesex University=1_Daylight inn=1_Coach & Horses - Shepherd Neame=1_HSBC Park Street=1_Virgin Active Health Club=1_Café Bean Bag=1_London 2012 Main Press Centre / International Broadcast Centre=1_Snappy Snaps=1_London 2012 Copper Box=1_Olympia=1_Tate Modern=1_The Good Yarn (Wetherspoon)=1_Joy King Lau=1_Piccolino=1_London Liverpool Street Railway Station (LST)=1_O-Food=1_Mr Bens Barber=1_West End Live=1_Shiso=1_Lincoln's Inn Fields=1_London 2012 Riverbank Arena=1_The Golden Oak=1_M&S Simply Food=1_Bickley Railway Station (BKL)=1_Emirates Greenwich Peninsula (South Terminal)=1_Sainsbury's Local=1_Selfridges & Co=1_Burger King=1_The Sir Michael Balcon (Wetherspoon)=1_Le Pain Quotidien=1_Annie's=1_Princi=1",Mall=51.5153917 -0.15143402_Pub=51.42045676 -0.162817_Train Station=51.54188456 -0.00343859_Stadium=51.54428001 -0.0201273_Office=51.6619648 -0.39659679
Mon Sep 03 14:00:00 UTC 2012,0,14,840,1566,62,Nightlife Spots=4_Shops & Services=6_Food=14_Travel & Transport=7_Professional & Other Places=10_Outdoors & Recreation=8_Arts & Entertainment=9,Park=4_Train Station=3_Church=3_Office=3_Café=3_Neighborhood=3_Pub=3,"Westminster Abbey=3_Enfield=2_London 2012 Riverbank Arena=2_Woodin's Shades=1_Pizza Express=1_Earl of Lonsdale=1_Caffè Fratelli=1_Cineworld Ilford=1_THE CUBE=1_Zara=1_New Diorama Theatre=1_Wasabi=1_Nando's=1_Greenwich DLR Station=1_Soho Square=1_Gran Caffè Londra=1_Brick Lane | ব্রিক লেন=1_Tesco Metro=1_Jubilee Gardens=1_London 2012 venue - ExCel - North Arena One=1_The Phene=1_Byron=1_Pod=1_Starbucks=1_Devran Restaurant=1_Covent Garden=1_Google UK=1_Café Rouge=1_John Lewis=1_British Museum=1_Post Office (inside Ryman's)=1_Stonehouse=1_London Victoria Railway Station (VIC)=1_London City Airport (LCY)=1_We Are Social=1_The Grosvenor Hotel=1_Carluccio's=1_The Wolseley=1_Harringay, London=1_Meat Liquor=1_Apple Store=1_The Arc=1_Paperchase=1_Dachis Group (formerly Headshift)=1_Buckingham Palace=1_The London Eye=1_London 2012 Copper Box=1_Tate Modern=1_National Theatre=1_Hyde Park=1_Platform 5=1_Westfield Stratford City=1_St John's Gardens=1_East Croydon Control Point=1_Tottenham Hale Railway Station (TOM)=1_Burger King=1_Cafe A Vin=1_King William IV=1",Pub=51.619894 0.07632494_Neighborhood=51.52129457 -0.07177591_Café=51.49960401 -0.16155331_Train Station=51.58821966 -0.05996883_Church=51.4994697 -0.12855828_Office=51.52240273 -0.10325432_Park=51.51528601 -0.13220876
Mon Sep 03 14:30:00 UTC 2012,0,14,870,1503,64,Food=10_Shops & Services=12_Travel & Transport=13_Arts & Entertainment=6_Professional & Other Places=7_Outdoors & Recreation=12,Department Store=5_Coffee Shop=3_Train Station=3_Café=3,Harrods=3_Caffè Nero=2_City University=1_Waltham Forest Town Hall Social Club=1_Westminster Abbey=1_Pret A Manger=1_Renaissance London Heathrow Hotel=1_Bookmarks Socialist Bookshop=1_Monument to the Great Fire of London=1_Stompond Lane=1_Swiss Cottage Underground Station=1_Trent Park Golf Club=1_St Pancras Intl. Station (STP) - Domestic Lines=1_Debenhams=1_Circular Cruise riverboat=1_Dyers Chambers=1_Victoria and Albert Museum (V&A)=1_Starbucks=1_Hayes Town=1_Train from Cannon St to Orpington=1_Edgware Academy=1_South Kensington and Chelsea=1_Cannon Street=1_Cannon Street Excess Fares Office=1_The Crown Jewels=1_Terminal 1=1_Chealsea=1_Cafe 1001=1_Zara- Chelsea=1_Sophie's Steakhouse & Bar=1_UBS Capital=1_Terminal 5=1_London 2012 Ticket Office=1_london cannon street gateline=1_Thorpe Park=1_The Co-operative Food=1_Tesco RDC=1_Kensington Roof Gardens=1_Stratford International Railway Station (SFA)=1_Damien Hirst @ Tate Modern=1_Leicester Square=1_London 2012 Megastore=1_Tap East=1_Oxford Street=1_CreativeFuel=1_Madame Tussauds=1_In The Bahce=1_The Family Business Tattoo Shop=1_BA Galleries Club Lounge South=1_Dulwich Park=1_Kingston Hospital=1_Science Museum=1_Rapha Cycle Club London=1_Hevalo Cafe=1_Emporio Armani Express=1_Tavistock Square=1_Lewisham Hospital=1_Emirates Greenwich Peninsula (South Terminal)=1_Old Spitalfields Market=1_levante=1_House of Fraser=1,Café=51.5210047 -0.07210215_Train Station=51.54484048 -0.00879765_Coffee Shop=51.5067067 -0.09020105_Department Store=51.49916581 -0.16288519
Mon Sep 03 15:00:00 UTC 2012,0,15,900,1471,59,Shops & Services=14_Travel & Transport=11_Food=10_Arts & Entertainment=4_Professional & Other Places=10,Mall=4_Coffee Shop=3_University=3,"Westfield Stratford City=2_Starbucks=2_Matalan=2_BMW Group Pavilion=1_London 2012 Eton Manor=1_Nando's=1_Olympic Stadium=1_The Walt Disney Co. Ltd=1_Brook Green=1_The Brockley Jack=1_Leyland SDM, Great Eastern Street=1_Store Street Espresso=1_Grays Truck And Van. Iveco=1_The Montcalm Hotel=1_All Saints DLR Station=1_Hop Scotch Cafe=1_Regent's College London=1_Maudsley Hospital=1_Central Saint Martin College of Art & Design (CSM Uni)=1_NikeTown=1_Architectural Association=1_Pret A Manger=1_SW9 Bar=1_Ruislip Underground Station=1_Eastman Dental Hospital=1_Fitness4less=1_London City Airport (LCY)=1_Hamleys=1_ExCeL London=1_Terminal 5=1_British Airways Park Live=1_Terminal 3=1_Experian CheetahMail=1_Bluewater Shopping Centre=1_Brent Cross Shopping Centre=1_Apple Store=1_Strada=1_The London Eye=1_The Cow=1_Harrods Pizzeria=1_London Heathrow Airport (LHR)=1_Buckingham Palace=1_Strongroom Bar=1_Madame Tussauds=1_Hindu Forum Britain=1_Flight Connections - T5=1_Tottenham Court Road=1_Victoria Coach Station=1_Savills=1_Zaha Hadid=1_Zizzi=1_Fulham Broadway Underground Station=1_Hackney House=1_Harrods=1_Departure Lounge=1_Roof Garden - Cardinal Place=1",Mall=51.57666948 -0.2241683_Coffee Shop=51.629006 -0.098452_University=51.52572222 -0.15549727
Mon Sep 03 15:30:00 UTC 2012,0,15,930,1534,63,Nightlife Spots=5_Travel & Transport=10_Shops & Services=11_Food=9_Professional & Other Places=6_Arts & Entertainment=10_Outdoors & Recreation=8,Office=5_Park=3_Soccer Stadium=3_Pub=3,London 2012 Riverbank Arena=3_Radisson Blu=2_London 2012 Eton Manor=2_The Co-operative Bank=2_Topshop=1_Chanel=1_Sky News Centre=1_Queen of Hoxton=1_Ipanema Cafe=1_Tower Millennium Pier=1_Universal Music=1_Beaumont court=1_Shakespeare's Globe Theatre=1_Westfield London=1_Imperial War Museum=1_Subway=1_Shepperton Lock=1_Soho Square=1_Carnaby Street=1_Starbucks=1_The Acer Journey=1_Google UK=1_Benito's Hat=1_The Metropolitan Bar (Wetherspoon)=1_Terminal 5B=1_Selfridges & Co=1_Giraffe=1_Notting Hill=1_O2 Centre NW3=1_The Body Shop=1_Gate B32=1_TGI Fridays=1_Terminal 3=1_Natural History Museum=1_St. Mary's Church Garden=1_Island Restaurant & Bar=1_Tottenham Town Hall=1_Proud Camden=1_Century Club=1_Chapel Market=1_Cilantro=1_Bethnal Green Railway Station (BET)=1_The London Eye=1_Scallywags=1_London Heathrow Airport (LHR)=1_Union Jack=1_Durants Park=1_The Anglers=1_Knightsbridge=1_Home ;)=1_The Old Bell=1_London=1_Victoria Underground Station=1_Harrods=1_St James's Park=1_Kingston Smith=1_Reynolds=1_Foxtons Clerkenwell=1,Pub=51.50398778 -0.10115147_Soccer Stadium=51.54826323 -0.02067447_Office=51.51598941 -0.12748838_Park=51.65596341 -0.04751784
Mon Sep 03 16:00:00 UTC 2012,0,16,960,1569,45,Food & Drink Shops=3_Gyms or Fitness Centers=3_Airports=4_Shops & Services=13_Travel & Transport=9_Food=6_Professional & Other Places=3_Arts & Entertainment=7,Airport Terminal=3_Gym=3_Grocery Store=2_Office=2_General Entertainment=2_Pub=2_Café=2_Train Station=2,"The Lounge=2_Terminal 3=1_Peacock gym=1_London 2012 Riverbank Arena=1_Turkish Airlines Flight TK1986=1_Sainsburys=1_InMobi Official Foosball League 2012=1_Domino's Pizza=1_Waitrose=1_Albert Memorial=1_St Pancras Intl. Station (STP) - Domestic Lines=1_BP Fuelling The Future Showcase=1_Wimbledon Art Studios=1_Ms. Cupcake=1_Abercrombie & Fitch=1_The Dolls House=1_Cineworld Ilford=1_Emirates Royal Docks (North Terminal)=1_The Rutland Arms=1_Uswitch=1_Oxford Tube Stop, Victoria Station=1_London 2012 Olympic Park=1_Terminal 1=1_The Beauchamp=1_Hotel Chocolat=1_OpenBet Technologies Ltd.=1_B&Q Extra=1_Terminal 5=1_Jubilee Hall Gym=1_Queen Mother Sports Centre=1_YO! Sushi=1_Bus Stop FM=1_Body Alliance=1_Velti=1_Muswell Hill Broadway=1_شارع اكسفورد=1_C Hoare & Co.=1_LA Fitness=1_London 2012 - ExCel - South Arena 2=1_Petts Wood Railway Station (PET)=1_Westfield Stratford City=1_Reynolds=1_Petticoat Lane Market=1_Real Food Market=1",Train Station=51.53120029 -0.12634277_Café=51.52651265 -0.06439873_Pub=51.497537 -0.16458069_Gym=51.49399159 -0.14086989_Airport Terminal=51.47066437 -0.45790672_Office=51.504081 -0.114309_General Entertainment=51.5396358 -0.01317501_Grocery Store=51.62953372 -0.09777111
Mon Sep 03 16:30:00 UTC 2012,0,16,990,1378,14,Museums=1_Government Buildings=2_Nightlife Spots=1_Travel & Transport=2_Stadiums=1_Shops & Services=2_Food=1_Professional & Other Places=2_Outdoors & Recreation=3_Arts & Entertainment=3,Mall=2_Monument / Landmark=2_Soccer Stadium=1_Hotel=1_Plaza=1_Art Gallery=1_Bar=1_Coffee Shop=1,London 2012 Riverbank Arena=1_Big Ben=1_Sofitel London St James=1_Westfield London=1_St James's Park Underground Station=1_Horatia=1_Starbucks=1_Covent Garden=1_Belgrave Square=1_Notting Hill=1_Hayward Gallery=1_Natural History Museum=1_ArcelorMittal Orbit=1_Westfield Stratford City=1,Mall=51.54302558 -0.00566483_Monument / Landmark=51.53859479 -0.01315355_Coffee Shop=51.511154 -0.11943_Bar=51.5498706 -0.10852856_Soccer Stadium=51.54826323 -0.02067447_Plaza=51.49938663 -0.153633_Art Gallery=51.50624498 -0.11560321_Hotel=51.507487 -0.132357
Mon Sep 03 17:00:00 UTC 2012,0,17,1020,1638,72,Nightlife Spots=11_Shops & Services=12_Travel & Transport=17_Outdoors & Recreation=6_Arts & Entertainment=14,General Entertainment=9_Pub=9_Train Station=6,London 2012 Olympic Park=9_London Euston Railway Station (EUS)=3_Harrods=2_Crumpled Horn=2_Olympic Stadium=2_Waterloo Underground Station=2_O'Leary's=1_Euston Underground Station=1_De Hems=1_Greencoat Boy=1_Nando's=1_Millennium Hotel=1_Randalls=1_Bottega Veneta=1_Starbucks=1_Gryffindor Common Room=1_Watches Of Switzerland=1_St Pancras Intl. Station (STP) - International Lines=1_Corinthia Hotel=1_Café Rouge=1_Camino=1_The London Heliport=1_Exmouth Arms=1_Teeth U Like=1_Sainsbury's Queensway=1_chelsea football ground=1_London 2012 Aquatics Centre=1_Terminal 1=1_hmv=1_The Marquis Of Granby=1_Sports Direct=1_made.com=1_Warren Street Underground Station=1_Virgin Active Sunbury=1_London 2012 Basketball Arena=1_Paddington Railway Station (PAD)=1_Harrow & Wealdstone Railway Station (HRW)=1_The Orchard=1_Mascot House=1_Barnard Park=1_Golders Green=1_Parliament Square=1_Ruth's flat=1_London 2012 Megastore=1_A12=1_The Prince Of Wales=1_Orient-Express HQ=1_Euston (EUS) to Tring (TRI) Train=1_Mellows Park=1_Victoria Underground Station=1_Platform 8=1_Sainsbury's=1_MINI Store=1_All Bar One=1_Young Dads TV=1_Ye Olde London=1_Home=1_Camden Town=1,Train Station=51.52855719 -0.13290882_Pub=51.5547502 0.24846911_General Entertainment=51.5396358 -0.01317501
Mon Sep 03 17:30:00 UTC 2012,0,17,1050,1465,38,Nightlife Spots=3_Travel & Transport=10_Shops & Services=7_Food=7_Professional & Other Places=6_Arts & Entertainment=4,Train Station=5_Train=2_Office=2_Pub=2_General Entertainment=2,London 2012 Olympic Park=2_London 2012 Basketball Arena=1_Dial Arch=1_Nando's=1_Watford Junction Railway Station (WFJ)=1_Starbucks=1_Newham Leisure Centre=1_Paul=1_Ealing Broadway Underground Station=1_London Victoria Railway Station (VIC)=1_McDonalds=1_ExCeL London=1_The London Wonderground=1_Holland House=1_M&M's World=1_London Midland trains=1_1 London Bridge=1_Dishoom=1_Big Ben=1_Cantina Laredo=1_Victoria Station Kent Platforms=1_London 2012 Megastore=1_Tesco Express=1_St George's Tavern=1_Olympic Park=1_Pitcher and Piano=1_The Gym Stockwell=1_Barbican Food Hall=1_Nesta=1_Platform 8=1_Westfield Stratford City=1_Platform 2=1_The Athenaeum‬‪‬‪‬ Hotel=1_Royal Festival Hall=1_Bushey Railway Station (BSH)=1_London Bridge Railway Station (LBG)=1_Le Pain Quotidien=1,Pub=51.49249862 0.06995948_Train Station=51.6454738 -0.38477898_Train=51.49379084 -0.14440646_Office=51.516458 -0.108868_General Entertainment=51.5396358 -0.01317501
Mon Sep 03 18:00:00 UTC 2012,0,18,1080,1736,69,Nightlife Spots=6_Shops & Services=9_Travel & Transport=15_Food=11_Outdoors & Recreation=6_Arts & Entertainment=16,General Entertainment=8_Subway=5,London 2012 Olympic Park=7_Olympic Stadium=3_London 2012 Basketball Arena=2_Westfield Stratford City=2_Radisson Blu=2_Centre Point=2_Harrods=2_McDonald's=2_Fortnum & Mason=1_St James's Park Underground Station=1_Harrods Ice Cream Parlour by Morelli's=1_Frederick's Bar & Restaurant=1_Euston Square=1_Greenwich=1_Tate Britain=1_Corinthia Hotel=1_Ecuadorian Consulate=1_Westbourne Park Underground Station=1_Tinderbox=1_The Landsdowne=1_Kensington=1_Abercrombie & Fitch=1_Banana Tree=1_London King's Cross Railway Station (KGX)=1_The Hare & Hound=1_EAT.=1_Bluewater Shopping Centre=1_Carlisle Arms=1_Royal Oak Underground Station=1_Bella Italia=1_Clayton Road (Bus Stop D)=1_Sudbury Town Underground Station=1_H98 Bus=1_Oxford Circus Crossing=1_Paddington Railway Station (PAD)=1_Hammersmith Underground Station=1_Waterloo Bridge=1_Whetherspoons=1_ArcelorMittal Orbit=1_London Heathrow Airport (LHR)=1_Hammersmith Broadway Shopping Centre=1_The Headquarter=1_Harlington Corner Bus Stop=1_Spitalfields=1_The Euston Tap=1_USL London=1_Designing 007=1_Bodean's=1_The Highbury Barn=1_Sainsbury's=1_Riley=1_London 2012 venue - North Greenwich Arena=1_Cineworld Ilford=1_All Bar One=1_Barbican Centre - Exhibition Hall 2=1,Subway=51.4919987 -0.22321343_General Entertainment=51.5396358 -0.01317501
Mon Sep 03 18:30:00 UTC 2012,0,18,1110,1441,48,Nightlife Spots=5_Performing Arts Venues=3_Travel & Transport=6_Food=11_Shops & Services=4_Professional & Other Places=3_Arts & Entertainment=16,Stadium=9_Theater=3_Bar=3,"Olympic Stadium=8_Orsett Terrace=2_All Bar One=2_KFC=1_Basilico=1_Westfield London=1_Costa @ St Martin-in-the-Fields=1_Silver Grill Cafe=1_Roundhouse=1_Nag's Head=1_The Taj Mahal=1_The Avenue, Surbiton=1_Number 1 Bar=1_Cineworld Haymarket=1_Caravan=1_Premier Inn=1_Vapiano=1_Queen's Theatre=1_The Boat House=1_The Bull & Gate=1_Shrek The Musical=1_@z1radio - ZoneOneRadio - The Community Radio Station for Central London=1_The Skills Matter eXchange=1_Instant Tanning Salon=1_Virgin Active=1_The London Wonderground=1_Terminal 5=1_EAT.=1_Paddington Railway Station (PAD)=1_West Ham Underground Station=1_Apollo Victoria Theatre=1_Charing Cross Railway Station (CHX)=1_Max's Thai Cooking=1_London 2012 - ExCel - South Arena 3=1_London 2012 Olympic Park=1_The Breakfast Club=1_Mobile Monday London At CBI Centrepoint=1_Paperchase=1_Yoga with Sylwia=1",Bar=51.50816818 -0.12406826_Stadium=51.50769705 0.03361834_Theater=51.49565253 -0.14303684
