time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Wed Sep 05 21:00:00 UTC 2012,2,21,1260,591,22,Stadiums=2_Food=4_Travel & Transport=7_Arts & Entertainment=2_Nightlife Spots=5,Airport=2_Baseball Stadium=2_Hotel=2_Resort=1_Bridge=1_Gastropub=1_Beer Garden=1_Cocktail Bar=1,San Francisco International Airport (SFO)=2_AT&T Park=2_The Castle=1_Boudin's Bakery & Cafe=1_Toad Hall=1_Opium Den=1_World's Smallest Violin=1_the Abbey Tavern=1_Jasper's Corner Tap & Kitchen=1_Two Sisters Bar & Books=1_Johnny Foley's Irish House=1_Thirsty Bear Brewing Company=1_Virgin America Ticket Counter=1_King George Hotel=1_Prescott Hotel=1_Civic Center/UN Plaza BART Station=1_Dreamforce 2012=1_Golden Gate Bridge=1_Daily Grill=1_Zeitgeist=1,Hotel=37.78772375 -122.41071459_Airport=37.61642405 -122.38627911_Cocktail Bar=37.77651962 -122.42587388_Beer Garden=37.77011684 -122.42210805_Gastropub=37.786036 -122.411527_Bridge=37.81700119 -122.47821718_Resort=37.800391 -122.406644_Baseball Stadium=37.77833859 -122.3894012
Wed Sep 05 21:30:00 UTC 2012,2,21,1290,533,22,Airports=2_Food=3_Shops & Services=2_Offices=2_Travel & Transport=6_Professional & Other Places=3_Arts & Entertainment=2_Nightlife Spots=6,Bar=3_Airport=3_Tech Startup=2_Nightclub=2,San Francisco International Airport (SFO)=3_Knotty Bondage Studio=1_Electro Pop Rocks=1_Swig=1_AT&T Park=1_Shannon Arms=1_United Club=1_Powell St. BART Station=1_Super Duper Burger=1_Dear Mom=1_Heroku=1_Virgin America Ticket Counter=1_Whole Foods Market=1_Keas Inc.=1_Benihana=1_Sports Authority=1_DNA Lounge=1_Holy Cow=1_The Long Now Foundation Museum and Store=1_North Beach Restaurant=1,Nightclub=37.771007 -122.412694_Airport=37.61642405 -122.38627911_Tech Startup=37.771624 -122.413576_Bar=37.77141369 -122.41433737
Wed Sep 05 22:00:00 UTC 2012,2,22,1320,442,17,Food=2_Music Venues=2_Travel & Transport=3_Residences=3_Arts & Entertainment=2_Nightlife Spots=7,Bar=3_Home (private)=3_Rock Club=2_Airport=2,Bigtown=2_Great American Music Hall=2_San Francisco International Airport (SFO)=2_Rye=1_Badlands=1_Buena Vista Cafe=1_Tita Nene's House=1_Bourbon & Branch=1_BJ's Restaurant & Brewhouse=1_Bloodhound=1_Renoir Hotel=1_Bar 821=1_Tommy's Mexican Restaurant=1_Savanna Jazz Club=1,Home (private)=37.77460903 -122.39575482_Rock Club=37.78498538 -122.41896106_Airport=37.61642405 -122.38627911_Bar=37.77592177 -122.40889549
Wed Sep 05 22:30:00 UTC 2012,2,22,1350,375,13,Food=4_Travel & Transport=7_Residences=1_Nightlife Spots=1,Hotel=4_Airport=2,San Francisco International Airport (SFO)=2_Hotel Triton=1_The Westin St. Francis=1_Monk’s Kettle=1_21st Amendment Brewery & Restaurant=1_Dahm's=1_Hemlock Tavern=1_Civic Center/UN Plaza BART Station=1_Pine Crest Restaurant=1_Pancho Villa Taqueria=1_Villa Florence Hotel=1_Comfort Inn & Suites San Francisco Airport North=1,Hotel=37.78758113 -122.40879893_Airport=37.61642405 -122.38627911
Wed Sep 05 23:00:00 UTC 2012,2,23,1380,302,11,Food=3_Hotels=1_Shops & Services=1_Offices=1_Travel & Transport=3_Professional & Other Places=2_Medical Centers=1_Nightlife Spots=4,Bar=2_Airport=2_Italian Restaurant=2_Tech Startup=1_Cocktail Bar=1_Hospital=1_Wine Bar=1_New American Restaurant=1,San Francisco International Airport (SFO)=2_Bigfoot Lodge=1_Motel 6=1_Beretta=1_Locanda=1_Foreign Cinema=1_Kaiser Permanente=1_SocialChorus=1_Blade Runners=1_Cantina=1,Wine Bar=37.76404835 -122.42180928_Airport=37.61642405 -122.38627911_Hospital=37.65939688 -122.4399662_Cocktail Bar=37.76404835 -122.42180928_Tech Startup=37.78713802 -122.40316998_Italian Restaurant=37.76404835 -122.42180928_New American Restaurant=37.756547 -122.419335_Bar=37.79308583 -122.42110491
Wed Sep 05 23:30:00 UTC 2012,2,23,1410,230,8,Food=4_Outdoors & Recreation=2_Music Venues=1_Shops & Services=1_Travel & Transport=1_Arts & Entertainment=1_Food & Drink Shops=1_Nightlife Spots=1,Plaza=2_Gastropub=1_Coffee Shop=1_Grocery Store=1_Dessert Shop=1_Ice Cream Shop=1_Gay Bar=1_Rock Club=1,Ghirardelli Square=2_Pak N Save=1_QBar=1_Starbucks=1_Great American Music Hall=1_Tipsy Pig=1_Fairmont Heritage Place=1,Rock Club=37.78498538 -122.41896106_Gay Bar=37.76157194 -122.43513685_Ice Cream Shop=37.8059356 -122.42253721_Gastropub=37.80020933 -122.44014323_Grocery Store=37.64642728 -122.45254861_Dessert Shop=37.8059356 -122.42253721_Coffee Shop=37.786405 -122.453316_Plaza=37.8059356 -122.42253721
Thu Sep 06 00:00:00 UTC 2012,3,0,0,148,6,Outdoors & Recreation=1_Professional & Other Places=2_Residences=1_Arts & Entertainment=1_Nightlife Spots=1,Office=2_Bar=1_Music Venue=1_Other Great Outdoors=1_Home (private)=1,"The Residence=1_San Francisco, CA=1_Articulation Films=1_Republic of Sound=1_Reflectur=1_Home=1",Home (private)=37.65319026 -122.41841076_Other Great Outdoors=37.77383561 -122.41962433_Office=37.77832932 -122.40856853_Music Venue=37.778302 -122.408606_Bar=37.767702 -122.429301
Thu Sep 06 00:30:00 UTC 2012,3,0,30,101,1,Travel & Transport=1,Hotel=1,JW Marriott=1,Hotel=37.78818636 -122.4103053
Thu Sep 06 01:00:00 UTC 2012,3,1,60,142,2,Airports=1_Travel & Transport=2,Airport=1_Airport Tram=1,San Francisco International Airport (SFO)=1_SFO AirTrain Station - Terminal 3=1,Airport Tram=37.61749485 -122.38672972_Airport=37.61642405 -122.38627911
Thu Sep 06 01:30:00 UTC 2012,3,1,90,75,1,Food=1,Pizza Place=1,Milan Pizza=1,Pizza Place=37.78672857 -122.41340265
Thu Sep 06 02:00:00 UTC 2012,3,2,120,91,2,Food=1_Nightlife Spots=1,Bar=1_Diner=1,The Phone Booth=1_Mel's Drive-In=1,Diner=37.78441845 -122.40456641_Bar=37.75095 -122.41623323
Thu Sep 06 02:30:00 UTC 2012,3,2,150,84,1,Residences=1,Residential Building (Apartment / Condo)=1,Colico's Residence=1,Residential Building (Apartment / Condo)=37.780688 -122.40742
Thu Sep 06 03:00:00 UTC 2012,3,3,180,86,0,"","","",""
Thu Sep 06 03:30:00 UTC 2012,3,3,210,56,0,"","","",""
Thu Sep 06 04:00:00 UTC 2012,3,4,240,55,0,"","","",""
Thu Sep 06 04:30:00 UTC 2012,3,4,270,61,4,Airports=2_Travel & Transport=4,Airport=2_Airport Terminal=1_Airport Lounge=1,San Francisco International Airport (SFO)=2_United Club=1_United Airlines (Domestic)=1,Airport Lounge=37.61951743 -122.38699794_Airport Terminal=37.6191945 -122.38718033_Airport=37.61642405 -122.38627911
Thu Sep 06 05:00:00 UTC 2012,3,5,300,83,5,Airports=1_Shops & Services=1_Travel & Transport=4_Gyms or Fitness Centers=1,Airport=3_Airport Gate=1_Gym=1,San Francisco International Airport (SFO)=3_Planet Fitness=1_Gate 58B=1,Gym=37.68740402 -122.47000694_Airport=37.61642405 -122.38627911_Airport Gate=37.61809823 -122.38148332
Thu Sep 06 05:30:00 UTC 2012,3,5,330,124,3,Travel & Transport=3,Train Station=1_Airport=1_Subway=1,San Bruno BART Station=1_San Francisco International Airport (SFO)=1_San Francisco Int'l Airport BART Station=1,Subway=37.61593964 -122.39242673_Airport=37.61642405 -122.38627911_Train Station=37.637951 -122.41633399
Thu Sep 06 06:00:00 UTC 2012,3,6,360,124,2,Outdoors & Recreation=3_Travel & Transport=1,Plaza=1_Sculpture Garden=1_Airport=1_Park=1,Justin Herman Plaza=1_San Francisco International Airport (SFO)=1,Park=37.79478782 -122.39455104_Airport=37.61642405 -122.38627911_Sculpture Garden=37.79478782 -122.39455104_Plaza=37.79478782 -122.39455104
Thu Sep 06 06:30:00 UTC 2012,3,6,390,180,6,Airports=1_Food=1_Shops & Services=1_Travel & Transport=3_Gyms or Fitness Centers=1,Coffee Shop=1_Professional & Other Places=1_Airport=1_Subway=1_Airport Terminal=1_Gym=1,"San Francisco International Airport (SFO)=1_Starbucks=1_United Airlines Priority Security Checkpoint=1_On The Mark Print, Signage and Promotion=1_Montgomery St. BART Station=1_Palms Fitness Center=1",Gym=37.778996 -122.397241_Airport Terminal=37.61764418 -122.38723269_Subway=37.78924297 -122.4016428_Airport=37.61642405 -122.38627911_Professional & Other Places=37.64985657 -122.47618103_Coffee Shop=37.78787365 -122.40122437
Thu Sep 06 07:00:00 UTC 2012,3,7,420,217,9,Food=4_Airports=1_Ferries=1_Travel & Transport=3_Professional & Other Places=1_Residences=1,Coffee Shop=3_Café=1_Residential Building (Apartment / Condo)=1_Airport Gate=1_Office=1_Airport=1_Boat or Ferry=1,Cafe La Flore=1_361 11th avenue=1_San Francisco International Airport (SFO)=1_Starbucks=1_The Grind Cafe=1_Port of San Francisco=1_Coffee to the People=1_Gate 86=1_The OutCast Agency=1,Boat or Ferry=37.79609685 -122.39357249_Airport=37.61642405 -122.38627911_Office=37.78006454 -122.39049115_Café=37.7713932 -122.43505239_Residential Building (Apartment / Condo)=37.78156101 -122.46985798_Airport Gate=37.6209281 -122.38981962_Coffee Shop=37.78260174 -122.47029468
Thu Sep 06 07:30:00 UTC 2012,3,7,450,258,24,Food=6_Outdoors & Recreation=6_Shops & Services=3_Travel & Transport=2_Bus Stations=2_Professional & Other Places=3_Colleges & Universities=2,Park=3_Coffee Shop=2_Neighborhood=2_Bus Line=2,Genentech - Building 6=1_Genentech - Building 9=1_Goodwill Industries=1_Golden Gate University=1_Pier 35=1_Starbucks=1_Yerba Buena Community Benefit District Mobile Park=1_The Grind Cafe=1_Yerba Buena Center for the Arts=1_Peet's Coffee & Tea=1_Mission & 8th Muni=1_Y & Y Vietnamese Cuisine=1_FACESsf=1_Alta Plaza Park=1_Trinity Place=1_Yerba Buena Gardens=1_Schubert's Bakery=1_Fit Life Training Studio=1_SFSU - Science Building=1_The Castro=1_Walgreens=1_Pizza Orgasmica=1_Financial District=1_Mission & 1st Street Muni=1,Park=37.782676 -122.406382_Neighborhood=37.76088961 -122.43500076_Bus Line=37.777669 -122.412731_Coffee Shop=37.78410471 -122.40405679
Thu Sep 06 08:00:00 UTC 2012,3,8,480,300,21,Food=2_Shops & Services=3_Travel & Transport=6_Professional & Other Places=7_Colleges & Universities=2,Office=3_Train Station=2,"San Bruno BART Station=1_The Creamery=1_Mitchell Brothers=1_Moulin Rouge Restaurant=1_Comcast=1_Muni - 2 Clement & Arguello=1_Talener, SF=1_Fifth & Mission / Yerba Buena Garage=1_Frenchy's=1_Academy of Art University - 79NM=1_Jawbone HQ=1_Muni 38 - Geary & Masonic=1_Gate 74=1_Green Apple Books=1_San Francisco State University=1_Giants Dugout at Lefty O'Doul's=1_Lego Santa Yoda=1_22nd Street Caltrain Station=1_Coblentz Patch Duffy & Bass LLP=1_Latch, So & Hipp Chiropractic=1_Consulate General of the Netherlands=1",Office=37.78268808 -122.4676689_Train Station=37.637951 -122.41633399
Thu Sep 06 08:30:00 UTC 2012,3,8,510,316,30,Airports=2_Food=9_Shops & Services=6_Offices=3_Travel & Transport=6_Professional & Other Places=9,Coffee Shop=3_Tech Startup=3_Office=3_Airport=2,Klout=2_Starbucks=2_San Francisco International Airport (SFO)=2_Embarcadero BART Station=1_Gold's Gym=1_Dottie's True Blue Cafe=1_Karikter=1_Yammer HQ=1_Darwin Cafe=1_Peet's Coffee & Tea=1_Freshii=1_Dreamforce 2012=1_Cafe Venue - Leidesdorff=1_GameStop=1_SFO Terminal 2=1_Digital Doghouse=1_Coblentz Patch Duffy & Bass LLP=1_Go Game HQ=1_ExactTarget Social Media Lab=1_Bear Images=1_San Francisco Welcome Center=1_Walgreens=1_San Francisco Passport Agency=1_Gate 56A=1_Golden Gate Grill=1_Mission Pie=1_24 Hour Fitness=1,Airport=37.61642405 -122.38627911_Office=37.79595513 -122.39402611_Tech Startup=37.763432 -122.413923_Coffee Shop=37.78911579 -122.40852535
Thu Sep 06 09:00:00 UTC 2012,3,9,540,368,39,Food=9_Offices=3_Shops & Services=4_Travel & Transport=8_Professional & Other Places=10_Colleges & Universities=3,Coffee Shop=6_Airport=6_Office=5,San Francisco International Airport (SFO)=6_Starbucks=3_Salesforce.com=2_The Coffee Bean And Tea Leaf=1_Advance English Academy=1_Motel 6=1_Circa Props=1_Hollywood Cafe=1_BrainfoodUSA=1_Professor Lupin's Hideout=1_Flytrap Inc.=1_Peet's Coffee & Tea=1_Trace=1_San Francisco State University=1_Russ Building=1_Berry Appleman & Leiden LLP=1_Http://www.TheArtofActiveNetworking.com=1_Eats=1_Zynga=1_MKTG Inc.=1_University Park South=1_SFSU - Humanities Building=1_Macy's Mens Store=1_Walgreens=1_NutshellMail=1_100 Montgomery=1_Atelier Gabriella Daher=1_Serrano Hotel=1_Victor's=1_Fort Mason Gatehouse=1_Philz Coffee=1,Airport=37.61642405 -122.38627911_Office=37.79413501 -122.39481926_Coffee Shop=37.7934398 -122.3940897
Thu Sep 06 09:30:00 UTC 2012,3,9,570,337,20,Food=4_Outdoors & Recreation=2_Offices=3_Travel & Transport=6_Professional & Other Places=8,Tech Startup=3_Office=3_Coffee Shop=2,Towers Watson=2_Buena Vista Park=1_N-Judah @ 31st Ave.=1_U.S. Environmental Protection Agency (EPA)=1_Gold's Gym=1_Pier 33=1_The Amazing Sumazi.com HQ=1_Blue Bottle Coffee Kiosk=1_Golden Gate Bridge South Tower=1_Virgin America=1_alcatraz cafe=1_Daly City BART Bus Stops=1_Charlie's Deli Cafe=1_Zynga=1_Salesforce.com=1_Sir Francis Drake Hotel=1_Basho=1_5 Muni Outbound=1_Embarcadero Dentistry=1,Office=37.79413501 -122.39481926_Tech Startup=37.77071943 -122.40408266_Coffee Shop=37.747174 -122.413566
Thu Sep 06 10:00:00 UTC 2012,3,10,600,383,15,Airports=1_Food=3_Shops & Services=1_Offices=1_Travel & Transport=3_Professional & Other Places=6_Residences=1_Colleges & Universities=1_Food & Drink Shops=1,Office=4_Coffee Shop=2_Professional & Other Places=2_Airport=2,San Francisco International Airport (SFO)=2_24x24.org=1_Four Barrel Coffee=1_SF State Graduate Business Programs - Downtown Campus=1_Starbucks=1_Safeway=1_Corbett Avenue=1_Oracle=1_Adobe=1_Gate 58B=1_The Etling Press=1_Mashery=1_The Idea Stone=1_Kate's Kitchen=1,Airport=37.61642405 -122.38627911_Professional & Other Places=37.778245 -122.408481_Office=37.778318 -122.408464_Coffee Shop=37.76700254 -122.42194755
Thu Sep 06 10:30:00 UTC 2012,3,10,630,340,13,Food=2_Ferries=1_Outdoors & Recreation=1_Offices=1_Shops & Services=2_Travel & Transport=3_Professional & Other Places=4_Residences=1_Food & Drink Shops=1,Office=3_Airport=2,San Francisco International Airport (SFO)=2_Lyon Street Steps=1_Alcatraz Cruises=1_Town's End Restaurant & Bakery=1_YouTube HQ 2nd Floor (Engineering)=1_Wall-e's pad=1_Trader Joe's=1_Arco=1_Starbucks=1_Articulation Films=1_Founders Den=1_Reflectur=1,Airport=37.61642405 -122.38627911_Office=37.77831 -122.408552
Thu Sep 06 11:00:00 UTC 2012,3,11,660,397,14,Airports=1_Food=4_Outdoors & Recreation=1_Shops & Services=1_Offices=2_Travel & Transport=4_Professional & Other Places=3_Colleges & Universities=1_Food & Drink Shops=1,Airport=2_Light Rail=1_Burger Joint=1_Grocery Store=1_Bridge=1_University=1_Coworking Space=1_Tech Startup=1,San Francisco International Airport (SFO)=2_San Francisco State University=1_Rainbow Grocery=1_RocketSpace=1_Powell Street Cable Car Turnaround=1_Sushirrito=1_Southwest Airlines=1_Subway=1_Golden Gate Bridge=1_Tout Industries=1_US Post Office=1_In-N-Out Burger=1_Philz Coffee=1,Airport=37.61642405 -122.38627911_Tech Startup=37.77958653 -122.39118266_University=37.72214431 -122.47747527_Bridge=37.81700119 -122.47821718_Light Rail=37.78469402 -122.40768313_Coworking Space=37.78980426 -122.39568567_Grocery Store=37.76910337 -122.41523623_Burger Joint=37.80776656 -122.41843343
Thu Sep 06 11:30:00 UTC 2012,3,11,690,386,19,Food=5_Outdoors & Recreation=3_Offices=4_Travel & Transport=3_Professional & Other Places=5,Tech Startup=4_Coffee Shop=2_Airport=2,San Francisco International Airport (SFO)=2_AdRoll=1_Revinate=1_Kafe 99=1_Four Barrel Coffee=1_Rdio Office=1_Daldas Market=1_Tacolicious=1_Mozilla San Francisco Office=1_St. Mary's Park and Dog Park=1_Golden Gate Park=1_International Terminal=1_Piccino=1_Deli Board=1_Century 20 Daly City=1_Golden Gate Bridge=1_Academy of Art University - Townsend=1_Tenderloin Grocery=1,Airport=37.61642405 -122.38627911_Tech Startup=37.76761918 -122.41088033_Coffee Shop=37.76700254 -122.42194755
Thu Sep 06 12:00:00 UTC 2012,3,12,720,407,25,Food=10_Shops & Services=3_Travel & Transport=3_Professional & Other Places=5_Nightlife Spots=2,Office=2_Airport=2_Clothing Store=2_Bar=1_Fast Food Restaurant=1_Food Truck=1_Airport Gate=1_Tech Startup=1,San Francisco International Airport (SFO)=2_Arizmendi Bakery=1_San Francisco Chronicle=1_R & G Lounge=1_Genentech - B4 Cafeteria=1_Molinari Delicatessen=1_Fu War's Restaurant=1_Zara=1_RockYou=1_UCSF Medical Center At Mount Zion=1_SFGate=1_Arby's=1_Code : 2040=1_4505 Meats/Chicharrones=1_Red Robin Gourmet Burgers=1_Small Foods=1_Il Pirata=1_Alcatraz Landing Cafe=1_Levi's Plaza=1_Cafe Francisco=1_Hi Dive Bar=1_Levi Store=1_CatHead's BBQ=1_Gate G99=1,Airport=37.61642405 -122.38627911_Tech Startup=37.76686435 -122.4072969_Clothing Store=37.78870501 -122.4062952_Office=37.78221393 -122.40647773_Food Truck=37.79537882 -122.39216183_Fast Food Restaurant=37.65255204 -122.43168371_Airport Gate=37.61858263 -122.39318848_Bar=37.76579573 -122.406815
Thu Sep 06 12:30:00 UTC 2012,3,12,750,460,28,Food=15_Outdoors & Recreation=4_Shops & Services=3_Travel & Transport=4_Professional & Other Places=2,Mexican Restaurant=4_Sandwich Place=3_Airport=3,"San Francisco International Airport (SFO)=3_Chipotle Mexican Grill=2_Costco=1_La Boulange de Metreon=1_The Sentinel=1_Fort Funston=1_Atlas Cafe=1_Soup Junkie - Noodle Soups, Sandwiches, Coffee=1_The American Grilled Cheese Kitchen=1_Super Duper Burger=1_Chinatown=1_The Old Siam Thai Restaurant=1_Fuzio Universal Bistro=1_Balboa Park=1_One Embarcadero Center=1_'wichcraft=1_VSP Vision Care=1_El Faro=1_Golden Gate Bridge=1_Security Checkpoint=1_R & G Lounge=1_Greens Restaurant=1_American Express=1_San Buena Taco Truck at Sansome=1_Black and Blue Tattoo=1",Mexican Restaurant=37.78707614 -122.39998935_Sandwich Place=37.78328214 -122.40589141_Airport=37.61642405 -122.38627911
Thu Sep 06 13:00:00 UTC 2012,3,13,780,530,33,Food=14_Shops & Services=5_Travel & Transport=6_Professional & Other Places=3_Arts & Entertainment=3_Food & Drink Shops=4,Airport=5_Café=3_Chinese Restaurant=3,San Francisco International Airport (SFO)=5_Little Garden=2_AT&T Park=2_Crocker Galleria Farmers' Market=1_The UPS Store=1_Cesar Chavez Student Center=1_Grace Cathedral=1_Pier 35=1_Ferry Plaza Farmers' Market=1_One Embarcadero Center=1_Costco=1_Starbucks=1_Ferry Building=1_Coffee Bar FiDi=1_Arang Restaurant=1_Patio Español=1_Cafe Flore=1_WeWork SOMA=1_Hennessy's Wines & Specialty Foods=1_Fang=1_San Francisco Museum of Modern Art=1_The Grove=1_Gate 56B=1_Roli Roti Gourmet Rotisserie=1_Crossroads Café=1_Yank Sing=1_Anchor Brewing Company=1,Chinese Restaurant=37.798542 -122.409326_Airport=37.61642405 -122.38627911_Café=37.78288531 -122.38888682
Thu Sep 06 13:30:00 UTC 2012,3,13,810,513,29,Food=10_Outdoors & Recreation=2_Offices=2_Shops & Services=5_Travel & Transport=3_Professional & Other Places=3_Food & Drink Shops=2,Chinese Restaurant=2_American Restaurant=2_Tech Startup=2_Gas Station / Garage=1_Italian Restaurant=1_College Theater=1_Café=1_Grocery Store=1,"Adobe Online Marketing Symposium=1_Tommaso's Restaurant=1_Pompei's Grotto=1_Wall-e's pad=1_Dr. Katz, Alfred, And Wong's Dentist Office=1_Top Chef Season 1 House=1_Alpha Inn and Suites San Francisco=1_The Fog Lifter Café=1_Tani's Kitchen=1_R & G Lounge=1_Hertz Rental Car=1_Bistro Boudin=1_San Francisco International Airport (SFO)=1_Trader Joe's=1_Ferry Plaza Farmers' Market=1_Global Yoga=1_Naked Lunch=1_Valero=1_The Cheesecake Factory=1_Mission Chinese Food=1_IHOP=1_San Francisco Conservatory of Music=1_Twitter, Inc.=1_International Terminal=1_WibiData HQ=1_Geneva Eye Care=1_Union Square=1_24 Hour Fitness=1_Huntington Park=1",Chinese Restaurant=37.79410469 -122.40468005_American Restaurant=37.80854428 -122.41478294_Gas Station / Garage=37.64603811 -122.40586198_Café=37.72523443 -122.462171_Tech Startup=37.7768119 -122.41695896_College Theater=37.77541643 -122.42025521_Italian Restaurant=37.79768267 -122.4054655_Grocery Store=37.72666789 -122.476037
Thu Sep 06 14:00:00 UTC 2012,3,14,840,547,25,Food=12_Shops & Services=2_Travel & Transport=2_Professional & Other Places=5_Food & Drink Shops=2,Coffee Shop=3_Office=3_Food Truck=2_Vietnamese Restaurant=2_Airport=2,San Francisco International Airport (SFO)=2_PHD Network=1_Cafe Bunn Mi=1_Boudin Sourdough Bakery & Cafe=1_Coit Tower=1_Kusina Ni Tess=1_San Francisco Farmers Market=1_Namu Street Stall=1_McDonald's=1_SoMa StrEat Food Park=1_Four Barrel Coffee=1_The Creamery=1_Fisherman's Wharf Sign=1_Whole Foods Market=1_Perilla=1_fedex ground=1_Cafe Vivoli=1_Russ Building=1_PIER 39=1_Daly City DMV Office=1_Orrick Herrington & Sutcliffe=1_Olivia's Brunch & Fine Dining=1_Blue Bottle Coffee=1_Jade Cafe #2=1,Airport=37.61642405 -122.38627911_Office=37.79157066 -122.40262789_Food Truck=37.795388 -122.39394_Vietnamese Restaurant=37.78946583 -122.39819156_Coffee Shop=37.79586486 -122.39387674
