time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Mon Sep 03 13:00:00 UTC 2012,0,13,780,99,21,Shops & Services=2_Professional & Other Places=7_Food=9_Travel & Transport=2,Event Space=6_Café=2,IFA 2012 - Internationale Funkausstellung Berlin=3_Samsung SMART Lounge @IFA 2012=3_Mirchi=1_IFA Oktoberfest=1_Hoai Nam=1_Info-Café Berlin-Paris=1_Aromas Café=1_McFit Hohenschönhausen=1_S+U-Bhf Yorckstraße=1_Oslo Kaffebar=1_Cafe Rhino=1_Black & White=1_TenStepsAhead UG=1_Toros Pizza=1_Conrad Electronic=1_MEININGER Hotel Berlin Mitte Humboldthaus=1_Mediterraner Flair By Currymas=1,Café=52.5332 13.429009_Event Space=52.50461096 13.27397346
Mon Sep 03 13:30:00 UTC 2012,0,13,810,105,18,Shops & Services=2_Professional & Other Places=9_Government Buildings=2_Food=6,Event Space=5_Italian Restaurant=2_Building=2_Monument / Landmark=2,Brandenburger Tor=2_Checkpoint Charlie=1_Da Giorgio=1_SONY @IFA 2012=1_Vodafone @IFA 2012 Halle 18/101=1_iCandy Lounge/Stage @IFA 2012 Halle 7.2=1_Starbucks=1_Block House=1_NP Niedrig-Preis=1_Telekom @IFA 2012 Halle 6.2=1_Amici Amici=1_Pizzeria Il Forno=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Samsung Lounge=1_fitness & friends=1_Lasan=1_Pure Berlin Properties=1,Monument / Landmark=52.5162731 13.37769985_Event Space=52.50461096 13.27397346_Italian Restaurant=52.49280074 13.38744354_Building=52.54380798 13.41862869
Mon Sep 03 14:00:00 UTC 2012,0,14,840,90,17,Shops & Services=2_Professional & Other Places=6_Government Buildings=1_Museums=1_Food=3_Arts & Entertainment=1_Nightlife Spots=2_Travel & Transport=3,Airport=2_Event Space=2_Capitol Building=1_Science Museum=1_Subway=1_Bar=1_Cocktail Bar=1_Mall=1,"Berlin Tegel Airport (TXL)=2_Pizza Dach=1_Deutsches Technikmuseum=1_BEKO @IFA 2012 Halle 7.1a/101=1_ressourcenmangel GmbH=1_Посольство России=1_McDonald's=1_Karstadt=1_Bateau Ivre=1_Bundeskanzleramt=1_Keirin Cycle Culture Café=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Zyankali Bar=1_ICC - Internationales Congress Centrum Berlin=1_Hard Rock Cafe, Berlin Germany!!=1_S+U-Bhf Gesundbrunnen=1",Event Space=52.50148 13.272402_Airport=52.55437219 13.2902813_Cocktail Bar=52.49414802 13.38388553_Capitol Building=52.52015108 13.37012529_Bar=52.50231763 13.321843_Subway=52.54871782 13.38917166_Science Museum=52.49900734 13.37796807_Mall=52.50189441 13.3363853
Mon Sep 03 14:30:00 UTC 2012,0,14,870,100,14,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=5_Government Buildings=2_Food=2_Airports=1_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=5,Event Space=2_Train Station=1_Grocery Store=1_Hotel=1_General Entertainment=1_Subway=1_Airport Terminal=1_Light Rail=1,Margrit=1_Spreeufer am Hauptbahnhof=1_Paparazzi Restaurant=1_Neue Wache=1_S+U-Bhf Potsdamer Platz=1_SONY @IFA 2012=1_Five Elephant=1_Intel @IFA 2012 Halle 23/103=1_Kaiser's=1_Viacom Intl Media Networks=1_Berlin Hauptbahnhof=1_S7 Richtung Ahrensfelde=1_Flughafen SXF Sperrgepäck Terminal D=1_Abgeordnetenhaus von Berlin=1,Event Space=52.50506157 13.27113032_Light Rail=52.421714 13.180018_Subway=52.5091691 13.37628365_Train Station=52.52515148 13.36928844_General Entertainment=52.50023523 13.45357418_Hotel=52.496646 13.308274_Grocery Store=52.50893402 13.45037699_Airport Terminal=52.39045247 13.51541807
Mon Sep 03 15:00:00 UTC 2012,0,15,900,113,17,Professional & Other Places=7_Food & Drink Shops=1_Shops & Services=2_Offices=1_Food=3_Outdoors & Recreation=2_Arts & Entertainment=1_Movie Theaters=1_Travel & Transport=1,Event Space=4_Plaza=2,solutions for finance e.V.=1_GRUNDIG @IFA 2012 Halle 23/101=1_Deutsche Bahn Headquarter=1_Kaufhaus des Westens (KaDeWe)=1_Burger Dream=1_Berlin Story Verlag=1_Sony Center=1_Aldi=1_ibis Hotel Berlin Messe=1_Prager Platz=1_Rubens Lounge=1_Samsung Lounge=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Messe Berlin=1_CineStar | EVENT Cinema=1_Krasselt's Curry & Scampi=1_Philips @IFA 2012 Halle 22/101=1,Event Space=52.5063421 13.27393489_Plaza=52.4931864 13.33298989
Mon Sep 03 15:30:00 UTC 2012,0,15,930,88,11,Professional & Other Places=3_Museums=1_Food=5_Outdoors & Recreation=2_Arts & Entertainment=3,Convention Center=3_BBQ Joint=2,ICC - Internationales Congress Centrum Berlin=2_Midtown Grill=2_Helmut Newton Stiftung=1_Pergamonmuseum=1_Kanalufer=1_LG Electronics Booth | Halle 11.2 Stand 101=1_PanoramaPunkt=1_Legoland Discovery Center=1_Lindenbräu=1,Convention Center=52.50520524 13.27677369_BBQ Joint=52.51085379 13.37649822
Mon Sep 03 16:00:00 UTC 2012,0,16,960,96,5,Professional & Other Places=2_Shops & Services=1_Government Buildings=1_Food=1_Residences=1,Clothing Store=1_Home (private)=1_Deli / Bodega=1_Office=1_Monument / Landmark=1,Gusto=1_@Jo_Hannes_Beere's Beerchenhaus=1_Primark=1_Brandenburger Tor=1_Deutscher Bundestag=1,Monument / Landmark=52.5162731 13.37769985_Office=52.51859202 13.37383874_Deli / Bodega=52.402059 13.057837_Home (private)=52.49131537 13.61683357_Clothing Store=52.46486607 13.32809131
Mon Sep 03 16:30:00 UTC 2012,0,16,990,120,10,Food=1_Arts & Entertainment=3_Nightlife Spots=1_Travel & Transport=5,Train Station=3_Historic Site=2_Airport=2,Checkpoint Charlie=2_Berlin Tegel Airport (TXL)=2_UCI Kinowelt Colosseum=1_Marina Beach Bar=1_S+U Friedrichstraße=1_Bahnhof Zoo=1_Berlin Hauptbahnhof=1_Vapiano=1,Airport=52.55437219 13.2902813_Train Station=52.50660303 13.3323357_Historic Site=52.50744516 13.39038402
Mon Sep 03 17:00:00 UTC 2012,0,17,1020,112,7,Food & Drink Shops=1_Shops & Services=2_Professional & Other Places=1_Bus Stations=1_Outdoors & Recreation=1_Athletics & Sports=1_Travel & Transport=3,Mall=1_Golf Course=1_Grocery Store=1_Bus Line=1_Light Rail=1_Event Space=1_Airport=1,Golfrange Großbeeren=1_Ring-Center II=1_Berlin Tegel Airport (TXL)=1_Edeka=1_S-Bhf Prenzlauer Allee=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Albertstraße=1,Airport=52.55437219 13.2902813_Event Space=52.50461096 13.27397346_Light Rail=52.54475998 13.42607215_Bus Line=52.48449417 13.35316411_Grocery Store=52.45595558 13.3866298_Golf Course=52.34809217 13.26981342_Mall=52.51395528 13.47712398
Mon Sep 03 17:30:00 UTC 2012,0,17,1050,109,1,Professional & Other Places=1_Medical Centers=1,Dentist's Office=1,Zahnarztpraxis Dres. Britt Meusel und Carsten Dierig=1,Dentist's Office=52.49839337 13.36040497
Mon Sep 03 18:00:00 UTC 2012,0,18,1080,139,22,Food & Drink Shops=2_Shops & Services=3_Professional & Other Places=4_Residences=2_Nightlife Spots=3_Travel & Transport=7,Event Space=4_Home (private)=2_Grocery Store=2_Hotel=2_Airport=2,c-base=3_Eurogida Wedding=2_Berlin Tegel Airport (TXL)=2_Hackendahl=1_AEG @IFA 2012=1_Holmes Place Lifestyle Club=1_S-Bhf Nordbahnhof=1_Cassiopeia=1_Stan's Home=1_Terminal D=1_S+U-Bhf Jannowitzbrücke=1_Abion Villa Berlin=1_Feld=1_Hilton=1_Ahrensfelde=1_Newton Bar=1_Scheune=1_Stadion An der Alten Försterei=1,Airport=52.55437219 13.2902813_Event Space=52.50222069 13.27204227_Home (private)=52.58376451 13.56990225_Hotel=52.512021 13.39253433_Grocery Store=52.55013943 13.38589668
Mon Sep 03 18:30:00 UTC 2012,0,18,1110,100,11,Shops & Services=3_Food=3_Colleges & Universities=1_Arts & Entertainment=2_Travel & Transport=2,Airport=2_General Entertainment=2_Fast Food Restaurant=2_Ice Cream Shop=1_Electronics Store=1_Automotive Shop=1_College Academic Building=1_Mall=1,Mastul=2_Fish & Chips=1_McDonalds=1_Mercedes-Benz Niederlassung Berlin (Salzufer)=1_Berlin Tegel Airport (TXL)=1_Sprachschule GLS=1_Berlin-Schönefeld Airport (SXF)=1_Mövenpick Cafe=1_Schönhauser Allee Arcaden=1_Saturn=1,Fast Food Restaurant=52.52024248 13.38709831_Airport=52.55437219 13.2902813_Automotive Shop=52.51520491 13.32983146_Electronics Store=52.5038534 13.33819628_College Academic Building=52.53706638 13.40887769_Ice Cream Shop=52.50456171 13.3365061_General Entertainment=52.55182994 13.3582142_Mall=52.54944595 13.41419176
Mon Sep 03 19:00:00 UTC 2012,0,19,1140,148,20,Shops & Services=4_Outdoors & Recreation=4_Travel & Transport=8,Hotel=3_Mall=2_Airport=2_Bridge=2,Berlin Tegel Airport (TXL)=2_Kaiser's=1_Potsdamer Platz Arkaden=1_Görlitzer Bahnhof=1_Kaufhaus des Westens (KaDeWe)=1_Terminal A=1_Alexanderplatz=1_do you read me? Reading Room=1_art'otel berlin city center west=1_Herkulesbrücke=1_PLUS Berlin Hostel and Hotel=1_Warschauer Brücke=1_S-Bhf Bellevue=1_Hotel Meliá Berlin=1_Berlin=1_BNZs Lab=1_Schönhauser Allee Arcaden=1_c-base=1_Schlosshotel im Grunewald=1,Bridge=52.50579952 13.35203648_Airport=52.55437219 13.2902813_Hotel=52.5214215 13.38814847_Mall=52.507758 13.374308
Mon Sep 03 19:30:00 UTC 2012,0,19,1170,108,9,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=1_Food=3_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=3,Light Rail=2_Garden=1_Grocery Store=1_Asian Restaurant=1_Coffee Shop=1_Art Gallery=1_Office=1_Sushi Restaurant=1,S-Bhf Ostkreuz=1_Starbucks=1_S-Bhf Mexikoplatz=1_Lidl=1_Comenius-Garten=1_Berlin-Schönefeld Airport (SXF)=1_Kühlhaus=1_WANTED! International=1_My Keng=1,Sushi Restaurant=52.400345 13.054087_Office=52.51117438 13.40571066_Art Gallery=52.49912429 13.37676549_Garden=52.47503383 13.44287647_Asian Restaurant=52.400345 13.054087_Coffee Shop=52.519366 13.388623_Light Rail=52.4371764 13.23200226_Grocery Store=52.50975769 13.30556353
Mon Sep 03 20:00:00 UTC 2012,0,20,1200,154,18,Shops & Services=3_Food=4_Gyms or Fitness Centers=2_Outdoors & Recreation=2_Airports=2_Nightlife Spots=2_Travel & Transport=6,Hotel=4_Airport Gate=2_German Restaurant=2,The Ritz-Carlton=2_Hackescher Markt=1_Holmes Place Health Club Ostkreuz=1_Weihenstephaner Berlin=1_Grand City Hotel Berlin Mitte=1_Gate 12=1_The Grand=1_Der Fischladen=1_Holiday Inn Express=1_Trattoria Toscana=1_FC Magnet Mitte=1_Schwimmhalle Holzmarktstraße=1_Altes Zollhaus=1_Intersport=1_Gate 02=1_Kühlhaus=1_Volkspark Humboldthain=1,German Restaurant=52.4964657 13.4012261_Hotel=52.55501146 13.38742018_Airport Gate=52.55519411 13.29137564
Mon Sep 03 20:30:00 UTC 2012,0,20,1230,111,4,Food=2_Outdoors & Recreation=1_Travel & Transport=1,Burger Joint=1_Scenic Lookout=1_Café=1_Airport=1,Burgermeister=1_Fernsehturm | Berlin TV Tower=1_Café Lois=1_Berlin-Schönefeld Airport (SXF)=1,Airport=52.38369395 13.51678848_Café=52.528829 13.405209_Scenic Lookout=52.52101934 13.40976834_Burger Joint=52.50102075 13.44250284
Mon Sep 03 21:00:00 UTC 2012,0,21,1260,132,14,Shops & Services=1_Food=7_Residences=1_Outdoors & Recreation=1_Airports=1_Travel & Transport=4,Italian Restaurant=3_Mexican Restaurant=2,Vapiano=2_Terminal A=1_Cancún=1_Sternwarte=1_Amandara's Shop=1_Dreieck Funkturm=1_Burgermeister=1_Sony Center=1_The Ritz-Carlton=1_Ristorante Sara=1_Santa Maria=1_S+U Alexanderplatz=1_Grill Melis=1,Italian Restaurant=52.55561158 13.38465214_Mexican Restaurant=52.501676 13.417948
Mon Sep 03 21:30:00 UTC 2012,0,21,1290,76,3,Residences=1_Outdoors & Recreation=1_Travel & Transport=1,Residential Building (Apartment / Condo)=1_Airport=1_Bridge=1,Admiralbrücke=1_Home=1_Berlin-Schönefeld Airport (SXF)=1,Bridge=52.4951928 13.41512203_Airport=52.38369395 13.51678848_Residential Building (Apartment / Condo)=52.43615378 13.5718664
Mon Sep 03 22:00:00 UTC 2012,0,22,1320,100,7,Food & Drink Shops=1_Shops & Services=1_Food=1_Residences=1_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=1,Neighborhood=1_Grocery Store=1_Bar=1_Home (private)=1_Movie Theater=1_Café=1_Airport=1,Edeka Markt=1_Luise=1_Berlin Tegel Airport (TXL)=1_Saschagrafie Homebase=1_Filmtheater am Friedrichshain=1_Neukölln=1_The Dubliner Pub=1,Airport=52.55437219 13.2902813_Café=52.457821 13.291631_Movie Theater=52.52912006 13.43055305_Home (private)=52.65850332 13.20316094_Bar=52.54756614 13.41160295_Grocery Store=52.5328016 13.35023934_Neighborhood=52.48088104 13.42744295
Mon Sep 03 22:30:00 UTC 2012,0,22,1350,109,7,Shops & Services=1_Professional & Other Places=1_Food=3_Outdoors & Recreation=1_Spiritual Centers=1_Travel & Transport=1,Church=1_Train Station=1_Asian Restaurant=1_Newsstand=1_Italian Restaurant=1_River=1_Café=1,Transit=1_Kanal=1_Kaiser-Wilhelm-Gedächtniskirche=1_Unser Kiosk 24h=1_Saporito=1_S+U Alexanderplatz=1_Am Kraftwerk=1,Café=52.511842 13.4182_River=52.49533651 13.41179609_Italian Restaurant=52.52227308 13.44988346_Newsstand=52.471815 13.335634_Asian Restaurant=52.505988 13.466024_Train Station=52.52160034 13.41095924_Church=52.50486565 13.33517075
Mon Sep 03 23:00:00 UTC 2012,0,23,1380,73,2,Outdoors & Recreation=1_Travel & Transport=1,Airport=1_Park=1,Annemirl-Bauer-Platz=1_Berlin-Schönefeld Airport (SXF)=1,Park=52.50474157 13.46680284_Airport=52.38369395 13.51678848
Mon Sep 03 23:30:00 UTC 2012,0,23,1410,0,0,"","","",""
Tue Sep 04 00:00:00 UTC 2012,1,0,0,0,0,"","","",""
Tue Sep 04 00:30:00 UTC 2012,1,0,30,0,0,"","","",""
Tue Sep 04 01:00:00 UTC 2012,1,1,60,40,2,Outdoors & Recreation=1_Travel & Transport=1,Plaza=1_Bus Station=1,Wittenbergplatz=1_Grunewaldstr.=1,Bus Station=52.48885345 13.34512043_Plaza=52.50190601 13.34295881
Tue Sep 04 01:30:00 UTC 2012,1,1,90,48,1,Travel & Transport=1,General Travel=1,Berlin=1,General Travel=52.5059547 13.33209777
Tue Sep 04 02:00:00 UTC 2012,1,2,120,44,3,Residences=1_Outdoors & Recreation=1_Nightlife Spots=1,Nightclub=1_Residential Building (Apartment / Condo)=1_Park=1,Tresor Club=1_Tiergarten=1_cyhome=1,Park=52.51442538 13.35008383_Residential Building (Apartment / Condo)=52.49052811 13.40996265_Nightclub=52.51063178 13.41876984
Tue Sep 04 02:30:00 UTC 2012,1,2,150,47,2,Food & Drink Shops=1_Shops & Services=1_Outdoors & Recreation=1,Scenic Lookout=1_Farmers Market=1,Großer Stern=1_Eurogıda Neukölln=1,Farmers Market=52.4697826 13.44255805_Scenic Lookout=52.51439142 13.35035972
Tue Sep 04 03:00:00 UTC 2012,1,3,180,37,2,Food=1_Residences=1,Home (private)=1_Fast Food Restaurant=1,Flauschzentrale Tiergarten=1_McDonald's | McCafé=1,Fast Food Restaurant=52.50324604 13.33845377_Home (private)=52.51325594 13.33337811
Tue Sep 04 03:30:00 UTC 2012,1,3,210,30,1,Outdoors & Recreation=1,Plaza=1,Barbarossaplatz=1,Plaza=52.49224471 13.34912329
Tue Sep 04 04:00:00 UTC 2012,1,4,240,44,1,Residences=1,Home (private)=1,My HQ=1,Home (private)=52.4893436 13.35254797
Tue Sep 04 04:30:00 UTC 2012,1,4,270,33,1,Travel & Transport=1,Hotel=1,The Ritz-Carlton=1,Hotel=52.5100996 13.37549508
Tue Sep 04 05:00:00 UTC 2012,1,5,300,21,1,Travel & Transport=1,Airport=1,Berlin-Schönefeld Airport (SXF)=1,Airport=52.38369395 13.51678848
Tue Sep 04 05:30:00 UTC 2012,1,5,330,29,0,"","","",""
Tue Sep 04 06:00:00 UTC 2012,1,6,360,35,2,Professional & Other Places=1_Offices=1_Travel & Transport=1,Hotel=1_Tech Startup=1,Executive Lounge at Berlin Marriott Hotel=1_d.velop Portal Systems=1,Tech Startup=52.37379976 13.12770356_Hotel=52.50998847 13.3763425
Tue Sep 04 06:30:00 UTC 2012,1,6,390,18,1,Outdoors & Recreation=1_Athletics & Sports=1,Golf Course=1,Golfrange Großbeeren=1,Golf Course=52.34809217 13.26981342
Tue Sep 04 07:00:00 UTC 2012,1,7,420,44,10,Professional & Other Places=1_Outdoors & Recreation=1_Travel & Transport=7,Light Rail=4_Hotel=3,NH Berlin Heinrich Heine=2_S-Bhf Mexikoplatz=1_S-Bhf Griebnitzsee=1_Boschen & Oetting=1_LABO - Ausländerbehörde=1_Barnimer Feldmark (Wartenberg)=1_Bahnhof Berlin Südkreuz=1_S-Bhf Osdorfer Straße=1_Park Plaza Wallstreet Berlin=1,Light Rail=52.47581458 13.36549044_Hotel=52.505935 13.416042
Tue Sep 04 07:30:00 UTC 2012,1,7,450,43,9,Professional & Other Places=1_Shops & Services=2_Food=1_Travel & Transport=5,Airport=2_Coffee Shop=1_Subway=1_Train Station=1_Light Rail=1_Building=1_Gym / Fitness Center=1_Bank=1,Hauptwerkstatt Schöneweide=1_Kieser Training=1_S+U-Bhf Potsdamer Platz=1_Berlin Tegel Airport (TXL)=1_Starbucks=1_Landesbank Berlin AG=1_S-Bhf Wilhelmsruh=1_Berlin-Schönefeld Airport (SXF)=1_S-Bhf. Raoul-Wallenberg-Str. | S7=1,Airport=52.55437219 13.2902813_Gym / Fitness Center=52.52784075 13.38100433_Building=52.44472635 13.52939255_Light Rail=52.58165686 13.36233079_Train Station=52.55033208 13.54700587_Subway=52.5091691 13.37628365_Coffee Shop=52.519366 13.388623_Bank=52.54324176 13.39127437
Tue Sep 04 08:00:00 UTC 2012,1,8,480,69,9,Professional & Other Places=3_Offices=1_Medical Centers=1_Airports=1_Outdoors & Recreation=2_Travel & Transport=4,Train Station=2_Plaza=2_Coworking Space=1_Government Building=1_Airport Gate=1_Subway=1_Dentist's Office=1,Zahnärzte in Friedrichshain=1_S+U Friedrichstraße=1_Luna Restaurant GmbH=1_Gate A13=1_Südstern=1_Berlin Hauptbahnhof=1_Wilhelmstraße 65 | Deutscher Bundestag=1_U-Bhf Spichernstraße=1_Bersarinplatz=1,Dentist's Office=52.513796 13.453274_Subway=52.49677219 13.33100049_Train Station=52.52038936 13.38730752_Coworking Space=52.52900257 13.214643_Plaza=52.51842022 13.45346942_Airport Gate=52.5534785 13.29022765_Government Building=52.51802069 13.38026869
Tue Sep 04 08:30:00 UTC 2012,1,8,510,81,11,Professional & Other Places=4_Shops & Services=2_Food=1_Colleges & Universities=2_Residences=1_Travel & Transport=1,Office=3_Train Station=1_Paper / Office Supplies Store=1_College Academic Building=1_Mall=1_Building=1_Residential Building (Apartment / Condo)=1_General College & University=1,Roseggerstr. WG=1_SRH=1_pantanet GmbH=1_Spandau Arcaden=1_Microsoft Regional Office Berlin=1_Oslo Kaffebar=1_Papier-Tiger=1_S+U Alexanderplatz=1_IHK Potsdam=1_Hartnackschule=1_notebooksbilliger.de AG Office Berlin=1,General College & University=52.49930171 13.35256942_Office=52.52311483 13.38753819_Building=52.39507389 13.05444002_Train Station=52.52160034 13.41095924_College Academic Building=52.513864 13.322156_Paper / Office Supplies Store=52.51478448 13.45387459_Mall=52.53359734 13.1978631_Residential Building (Apartment / Condo)=52.47848892 13.44419098
Tue Sep 04 09:00:00 UTC 2012,1,9,540,85,12,Professional & Other Places=3_Shops & Services=2_Offices=1_Food=3_Hotels=1_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=2,Café=3_Train Station=1_Historic Site=1_Hostel=1_Miscellaneous Shop=1_Tech Startup=1_Automotive Shop=1_Office=1,St. Oberholz=2_SysEleven GmbH - Hosting für Fortgeschrittene=1_Fielmann=1_tip AUTO...TEILE=1_SPD Kreisbüro Spandau=1_Nollendorfplatz=1_The Circus Café=1_Messe Berlin=1_CVJM Berlin=1_The Berlin Wall=1_S Nöldnerplatz=1,Café=52.530082 13.401675_Office=52.54208874 13.20378883_Automotive Shop=52.49999204 13.35431138_Tech Startup=52.49405622 13.42904806_Hostel=52.50143157 13.35374501_Train Station=52.50350934 13.48514549_Historic Site=52.5040333 13.4428104_Miscellaneous Shop=52.46023086 13.3845526
Tue Sep 04 09:30:00 UTC 2012,1,9,570,103,20,Professional & Other Places=7_Shops & Services=3_Offices=2_Food=3_Travel & Transport=4,Office=3_Tech Startup=2_Train Station=2_Convention Center=2,"Burger King=1_real,-=1_6Wunderkinder=1_Tee & Tee Lichtenrade=1_Sexy Secret Berlin=1_St. Oberholz=1_Terminal D=1_Spandau Arcaden=1_Berlin Hauptbahnhof=1_gangway e.v. zentrale=1_Technische Universität=1_Berlin=1_m-Computers Consulting GmbH=1_S+U Alexanderplatz=1_Messe Berlin=1_ICC - Internationales Congress Centrum Berlin=1_Business Center | Estrel Hotel=1_Siemens Technopark=1_Schlosshotel im Grunewald=1_Axel-Springer Mediasales & Service GmbH=1",Convention Center=52.50448035 13.28047514_Office=52.4742466 13.45975472_Tech Startup=52.53432828 13.26826572_Train Station=52.52160034 13.41095924
Tue Sep 04 10:00:00 UTC 2012,1,10,600,96,17,Professional & Other Places=9_Offices=1_Food=1_Residences=1_Outdoors & Recreation=1_Train Stations=1_Travel & Transport=3,Event Space=6_Home (private)=1_Platform=1_School=1_Road=1_Coffee Shop=1_Building=1_Coworking Space=1,IFA 2012 - Internationale Funkausstellung Berlin=2_VESTEL @IFA 2012 Halle 8.2/101=2_Bertelsmann Stiftung=2_Berlin Tegel Airport (TXL)=1_Nespresso @IFA 2012 Halle 1.1/102=1_Ernst-Litfaß-Schule=1_Gleis 5/6 (S-Bahn)=1_Starbucks=1_Kurfürstendamm=1_Kreuzberg=1_Netigate=1_The Finsel Residence=1_Bosch @IFA 2012 Halle 3.1/101=1_Pure Berlin Properties=1,Event Space=52.50327149 13.27503481_Building=52.54380798 13.41862869_Coffee Shop=52.50853569 13.3060205_Home (private)=52.54019922 13.19205636_School=52.5982726 13.32998269_Road=52.50382728 13.33132446_Platform=52.50663145 13.33158419_Coworking Space=52.516962 13.405297
Tue Sep 04 10:30:00 UTC 2012,1,10,630,94,13,Shops & Services=2_Professional & Other Places=5_College Academic Buildings=1_Food=1_Colleges & Universities=1_Outdoors & Recreation=2_Nightlife Spots=1_Travel & Transport=1,Event Space=3_College Technology Building=1_Miscellaneous Shop=1_Hotel=1_Factory=1_Lounge=1_Department Store=1_Scenic Lookout=1,SONY @IFA 2012=2_Fernsehturm | Berlin TV Tower=1_Espressobar Lalü=1_Tetra Pak Berlin=1_Runway 09R Tempelhof=1_Air France Salon Lounge=1_Edeka=1_Club Lounge @Ritz=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Copystudio=1_medienwoche@IFA=1_Telefunken-Hochhaus=1,Event Space=52.50207701 13.27208519_Department Store=52.51561183 13.44042478_Factory=52.62535258 13.22633743_College Technology Building=52.513 13.320402_Hotel=52.51972919 13.38686416_Miscellaneous Shop=52.49839401 13.41709709_Lounge=52.55361549 13.29178333_Scenic Lookout=52.52101934 13.40976834
Tue Sep 04 11:00:00 UTC 2012,1,11,660,91,12,Shops & Services=1_Professional & Other Places=6_Museums=1_Food=2_Gyms or Fitness Centers=1_Outdoors & Recreation=1_Arts & Entertainment=2,Event Space=5_Art Gallery=1_History Museum=1_Donut Shop=1_Office=1_Scenic Lookout=1_Gym=1_Fast Food Restaurant=1,"IFA 2012 - Internationale Funkausstellung Berlin=2_McDonald's=1_Rückenwind=1_Samsung SMART Lounge @IFA 2012=1_Haus der Wannsee-Konferenz | House of the Wannsee Conference=1_ARD @IFA Berlin=1_Plista=1_Fernsehturm | Berlin TV Tower=1_VESTEL @IFA 2012 Halle 8.2/101=1_Dunkin' Donuts=1_Baustelle asisi Panorama ""Die Mauer"" - Checkpoint Charly=1",Fast Food Restaurant=52.54837694 13.41325521_Gym=52.54926256 13.41235386_Event Space=52.50461096 13.27397346_Office=52.52825675 13.41269817_History Museum=52.43277434 13.16465735_Art Gallery=52.50810194 13.38962945_Donut Shop=52.50663541 13.33250999_Scenic Lookout=52.52101934 13.40976834
Tue Sep 04 11:30:00 UTC 2012,1,11,690,120,21,Shops & Services=2_Professional & Other Places=9_Arts & Entertainment=3_Travel & Transport=5,Event Space=6_Office=2_Train Station=2,Samsung SMART Lounge @IFA 2012=2_SONY @IFA 2012=2_GIGA Redaktion=1_AEG @IFA 2012=1_Kl 1824 AMS=1_S+U-Bhf Jungfernheide=1_Centro Italia=1_Potsdam Hauptbahnhof=1_Berlin Tegel Airport (TXL)=1_Corbusierhaus=1_iCandy Lounge/Stage @IFA 2012 Halle 7.2=1_Bahnhof Zoo=1_ECONA Internet Campus=1_Groupon=1_Into Tomorrow & ITTV Studio @ IFA=1_Berlin=1_China Food=1_The Berlin Wall=1_Rossmann=1,Event Space=52.50222069 13.27204227_Office=52.53715217 13.3788589_Train Station=52.50660303 13.3323357
Tue Sep 04 12:00:00 UTC 2012,1,12,720,108,8,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=4_Offices=1_Food=3,Event Space=2_Office=1_Vietnamese Restaurant=1_Tech Startup=1_German Restaurant=1_Café=1_Farmers Market=1,medx GmbH=1_Monsieur Vuong=1_The Playwright Café=1_BEKO @IFA 2012 Halle 7.1a/101=1_Wochenmarkt am Maybachufer=1_Ess-Bahn=1_Josetti Höfe=1_IFA 2012 - Internationale Funkausstellung Berlin=1,Café=52.490819 13.434788_German Restaurant=52.55347541 13.29184265_Event Space=52.50148 13.272402_Office=52.51253841 13.41885567_Tech Startup=52.50245842 13.42111054_Vietnamese Restaurant=52.52671807 13.4078908_Farmers Market=52.49524506 13.42256784
Tue Sep 04 12:30:00 UTC 2012,1,12,750,105,14,Shops & Services=2_Professional & Other Places=3_Food=3_Colleges & Universities=1_Bus Stations=1_Outdoors & Recreation=2_Arts & Entertainment=1_Travel & Transport=2,Event Space=2_Salon / Barbershop=1_Bus Line=1_General Entertainment=1_Coffee Shop=1_Train Station=1_Plaza=1_Restaurant=1,Glienicker Brücke=1_Bully's Bakery=1_City Cut=1_Madame Tussauds Berlin=1_Metamorph Office=1_Postbank Finanzcenter=1_Starbucks=1_Gaetan-Data GmbH=1_Platz der Luftbrücke=1_Vodafone @IFA 2012 Halle 18/101=1_Berlin Hauptbahnhof=1_Mundvoll=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Berlin City Tour - Stop 'Brandenburger Tor'=1,Event Space=52.50461096 13.27397346_Restaurant=52.50305822 13.4207193_Salon / Barbershop=52.50574 13.326724_Train Station=52.52515148 13.36928844_Coffee Shop=52.55394165 13.29208374_General Entertainment=52.51662186 13.38169868_Bus Line=52.516524 13.380614_Plaza=52.48445286 13.38643312
